"","Gene","Pathway","Function","logFC.EXPO1X","logFC.EXPO1000X","FDR"
"404","LGALS1","Estrogen","DEG",-0.0146357910287754,-0.569204461557846,0.0320806560799287
"405","LGALS1","Progesterone","DEG",-0.0146357910287754,-0.569204461557846,0.0320806560799287
"406","LGALS3","Androgen","DEG",-0.128899387801997,0.609277304948183,0.00309263272499865
"407","LGALS3","Progesterone","DEG",-0.128899387801997,0.609277304948183,0.00309263272499865
"408","LGALS3","Thyroid","DEG",-0.128899387801997,0.609277304948183,0.00309263272499865
"414","LPL","Retinoic","DEG",0.491314262627829,0.498510043575508,0.0158553123886704
"415","LPL","Thyroid","DEG",0.491314262627829,0.498510043575508,0.0158553123886704
"416","LPL","Progesterone","DEG",0.491314262627829,0.498510043575508,0.0158553123886704
"417","LPL","PPAR","DEG",0.491314262627829,0.498510043575508,0.0158553123886704
"418","LPL","Corticoid","DEG",0.491314262627829,0.498510043575508,0.0158553123886704
"419","LPL","Estrogen","DEG",0.491314262627829,0.498510043575508,0.0158553123886704
"420","LSM10","Progesterone","DEG",0.480359842883233,0.940157242278284,0.0295274623508717
"421","LSM10","Thyroid","DEG",0.480359842883233,0.940157242278284,0.0295274623508717
"422","LSM10","Estrogen","DEG",0.480359842883233,0.940157242278284,0.0295274623508717
"423","LSM10","Corticoid","DEG",0.480359842883233,0.940157242278284,0.0295274623508717
"424","LSM10","Androgen","DEG",0.480359842883233,0.940157242278284,0.0295274623508717
"425","LUM","Thyroid","DEG",-0.507439692338041,-1.44119271180729,0.00153913915653368
"426","LUM","Progesterone","DEG",-0.507439692338041,-1.44119271180729,0.00153913915653368
"427","LUM","Androgen","DEG",-0.507439692338041,-1.44119271180729,0.00153913915653368
"430","MAP1S","Thyroid","DEG",0.476834332563447,0.616833086919475,0.000528217557308281
"431","MAP3K5","Retinoic","DEG",-0.00902271615123331,-0.541480651294212,0.00300018337996996
"432","MAP3K5","Thyroid","DEG",-0.00902271615123331,-0.541480651294212,0.00300018337996996
"433","MAP3K5","Estrogen","DEG",-0.00902271615123331,-0.541480651294212,0.00300018337996996
"434","MAP3K5","Corticoid","DEG",-0.00902271615123331,-0.541480651294212,0.00300018337996996
"435","MEF2C","Corticoid","PsychencodeTF",-0.0244277564561738,-0.319869370338206,0.0391610670511797
"436","MEF2C","Thyroid","PsychencodeTF",-0.0244277564561738,-0.319869370338206,0.0391610670511797
"437","METRN","Retinoic","DEG",0.644241602191328,0.549340339271685,0.0108409002069748
"438","METRN","Thyroid","DEG",0.644241602191328,0.549340339271685,0.0108409002069748
"439","METRN","Estrogen","DEG",0.644241602191328,0.549340339271685,0.0108409002069748
"440","MFAP2","Progesterone","DEG",0.366644891915329,0.122791262673627,0.0105860303172066
"441","MFAP2","PPAR","DEG",0.366644891915329,0.122791262673627,0.0105860303172066
"442","MFAP2","Estrogen","DEG",0.366644891915329,0.122791262673627,0.0105860303172066
"443","MGP","Thyroid","DEG",-0.762739966870707,-1.62042704088065,0.0124797794290657
"444","MGP","Androgen","DEG",-0.762739966870707,-1.62042704088065,0.0124797794290657
"445","MGP","Retinoic","DEG",-0.762739966870707,-1.62042704088065,0.0124797794290657
"446","MGP","Progesterone","DEG",-0.762739966870707,-1.62042704088065,0.0124797794290657
"447","MGP","Estrogen","DEG",-0.762739966870707,-1.62042704088065,0.0124797794290657
"448","MGP","PPAR","DEG",-0.762739966870707,-1.62042704088065,0.0124797794290657
"454","MPZ","Thyroid","DEG",-0.762347736914744,-1.0897938427189,0.0109526060459043
"455","MRPL12","Progesterone","DEG",0.515096073802244,0.85462463736436,0.0178394968256398
"456","MRPL12","Thyroid","DEG",0.515096073802244,0.85462463736436,0.0178394968256398
"458","MUSTN1","Thyroid","DEG",-0.557644309390601,-0.727518748633478,0.0179184188756097
"459","MYO7A","Thyroid","DEG",-0.639576287784323,-0.157307059749421,0.0124512358627232
"460","MYRF","Retinoic","DEG",-0.286073128108582,-0.571688493994786,0.0156743915663263
"461","MYRF","Progesterone","DEG",-0.286073128108582,-0.571688493994786,0.0156743915663263
"462","MYRF","PPAR","DEG",-0.286073128108582,-0.571688493994786,0.0156743915663263
"463","MYRF","Estrogen","DEG",-0.286073128108582,-0.571688493994786,0.0156743915663263
"464","MZT2B","Thyroid","DEG",0.428369162797042,0.505957356835784,0.0167112104566836
"468","NDUFS7","Thyroid","DEG",0.416357230539055,0.600994596835162,0.0171057297040959
"469","NDUFS7","Estrogen","DEG",0.416357230539055,0.600994596835162,0.0171057297040959
"470","NEAT1","Androgen","DEG",-0.510552094880037,-0.46093857265185,0.0396135053251309
"471","NEAT1","Progesterone","DEG",-0.510552094880037,-0.46093857265185,0.0396135053251309
"472","NEFL","Corticoid","DEG",0.17224824561444,-0.674960373302713,0.000117081046024042
"473","NEIL1","Estrogen","DEG",-0.133000476697795,-0.530218094983513,0.00309263272499865
"475","NFE2L1","Androgen","PsychencodeTF",0.0248099757865733,0.193026154691834,0.0193324560443889
"476","NFE2L1","Retinoic","PsychencodeTF",0.0248099757865733,0.193026154691834,0.0193324560443889
"477","NFE2L1","Corticoid","PsychencodeTF",0.0248099757865733,0.193026154691834,0.0193324560443889
"478","NFE2L1","Thyroid","PsychencodeTF",0.0248099757865733,0.193026154691834,0.0193324560443889
"479","NFE2L1","Estrogen","PsychencodeTF",0.0248099757865733,0.193026154691834,0.0193324560443889
"480","NFE2L1","PPAR","PsychencodeTF",0.0248099757865733,0.193026154691834,0.0193324560443889
"485","NKD2","Retinoic","DEG",-0.262834848570132,-0.844675245164736,0.0226793050219415
"486","NKD2","Estrogen","DEG",-0.262834848570132,-0.844675245164736,0.0226793050219415
"490","NQO1","Thyroid","DEG",0.18825517156082,0.598139621362394,0.00848403268924318
"491","NQO1","PPAR","DEG",0.18825517156082,0.598139621362394,0.00848403268924318
"492","NQO1","Estrogen","DEG",0.18825517156082,0.598139621362394,0.00848403268924318
"493","NQO1","Retinoic","DEG",0.18825517156082,0.598139621362394,0.00848403268924318
"494","NR1D2","Thyroid","PsychencodeTF",0.185273672893754,0.132422752842898,0.0110802969988135
"495","NR1D2","Estrogen","PsychencodeTF",0.185273672893754,0.132422752842898,0.0110802969988135
"496","NR1D2","Corticoid","PsychencodeTF",0.185273672893754,0.132422752842898,0.0110802969988135
"497","NR1D2","Progesterone","PsychencodeTF",0.185273672893754,0.132422752842898,0.0110802969988135
"498","NR2C1","Retinoic","PsychencodeTF",-0.233385652912258,-0.278303763025911,0.00889259014875534
"499","NR2C1","Thyroid","PsychencodeTF",-0.233385652912258,-0.278303763025911,0.00889259014875534
"500","NR3C2","Thyroid","PsychencodeTF",0.0251848831344553,0.309674349192996,0.00980355612381733
"501","NR3C2","Corticoid","PsychencodeTF",0.0251848831344553,0.309674349192996,0.00980355612381733
"502","NR5A2","Estrogen","PsychencodeTF&DEG",0.0928044130171977,-0.61992176564139,0.0335567144104761
"503","NR5A2","Thyroid","PsychencodeTF&DEG",0.0928044130171977,-0.61992176564139,0.0335567144104761
"504","NR6A1","Thyroid","PsychencodeTF&DEG",-0.248525302392695,-0.580927597128913,0.00459098859703784
"505","NRBP2","Androgen","DEG",-0.503750158185751,-0.485009121865089,0.000203270232213033
"506","NRBP2","PPAR","DEG",-0.503750158185751,-0.485009121865089,0.000203270232213033
"507","NRBP2","Estrogen","DEG",-0.503750158185751,-0.485009121865089,0.000203270232213033
"508","NRBP2","Retinoic","DEG",-0.503750158185751,-0.485009121865089,0.000203270232213033
"509","NRBP2","Corticoid","DEG",-0.503750158185751,-0.485009121865089,0.000203270232213033
"510","NRBP2","Progesterone","DEG",-0.503750158185751,-0.485009121865089,0.000203270232213033
"517","NUDT13","Thyroid","DEG",-0.544551267113581,-0.527752483157113,0.0366384963034707
"518","OGN","Thyroid","DEG",-0.163652616295894,-0.933801424490712,0.0134399319229003
"519","OLFM3","Thyroid","DEG",0.514656950529577,0.17292364895133,0.00985638172346825
"520","OLFML1","Thyroid","DEG",-0.614685879596943,-1.07848870575928,0.0117761858077858
"522","ONECUT2","Thyroid","PsychencodeTF&DEG",0.0244117355028685,-0.639925659232928,0.00175934849593666
"523","P2RX7","Estrogen","DEG",-0.17328863443941,-0.900516953259507,0.0160290087429754
"524","P2RX7","Thyroid","DEG",-0.17328863443941,-0.900516953259507,0.0160290087429754
"525","P2RY14","Thyroid","DEG",-0.625015417104674,-1.0029096989946,0.0289595412706884
"526","PABPC1L","Thyroid","DEG",-0.574583605984179,-0.321335910355615,0.0267133519501787
"527","PAPPA","Corticoid","DEG",-0.476281992688163,-0.721919035467522,0.00549307939186351
"529","PCDH9","Estrogen","DEG",-0.353296480738318,-0.51191575411164,0.00061209823772461
"532","PDIA2","Thyroid","DEG",-0.34175626539161,-0.578018871637952,0.0452010130150742
"533","PDZD7","Estrogen","DEG",-0.419010933198252,-0.893453277672234,0.00198135890545229
"534","PHGDH","Estrogen","DEG",0.338810620038813,0.531806914844318,0.000365068056502048
"535","PHGDH","Thyroid","DEG",0.338810620038813,0.531806914844318,0.000365068056502048
"537","PKMYT1","Thyroid","DEG",0.813205610892794,0.765920362345957,0.0110282186376626
"538","PKMYT1","Estrogen","DEG",0.813205610892794,0.765920362345957,0.0110282186376626
"539","PKMYT1","PPAR","DEG",0.813205610892794,0.765920362345957,0.0110282186376626
"540","PLCE1","Thyroid","DEG",-0.532537814382793,0.0862193511865873,0.00164879395586794
"541","PLCXD3","Estrogen","DEG",-0.127035460941804,-0.548821925221212,0.0133923073243061
"542","PLIN4","Corticoid","DEG",-0.554226613794866,-0.706970012249201,0.00838034354937297
"543","PLIN4","Androgen","DEG",-0.554226613794866,-0.706970012249201,0.00838034354937297
"544","PLIN4","Progesterone","DEG",-0.554226613794866,-0.706970012249201,0.00838034354937297
"545","PLIN4","Retinoic","DEG",-0.554226613794866,-0.706970012249201,0.00838034354937297
"546","PLIN4","PPAR","DEG",-0.554226613794866,-0.706970012249201,0.00838034354937297
"547","PLIN4","Thyroid","DEG",-0.554226613794866,-0.706970012249201,0.00838034354937297
"548","PLXND1","Androgen","DEG",-0.164453869632421,-0.629994671421812,0.010700450763746
"549","PODXL","Retinoic","DEG",-0.562134859117822,-0.0623724796072927,0.00172956086444894
"550","PODXL","Estrogen","DEG",-0.562134859117822,-0.0623724796072927,0.00172956086444894
"551","POSTN","Thyroid","DEG",-0.627172375605265,-2.49397346590605,0.000993791241006692
"552","POSTN","Progesterone","DEG",-0.627172375605265,-2.49397346590605,0.000993791241006692
"553","POSTN","Estrogen","DEG",-0.627172375605265,-2.49397346590605,0.000993791241006692
"554","POU4F2","Estrogen","PsychencodeTF&DEG",0.395518794467662,-0.657705154528868,0.0326658420302039
"561","PRDM16","Thyroid","PsychencodeTF",0.243105999603711,0.431469420297398,0.0266221411414178
"565","PROM2","Estrogen","DEG",-0.483278595216333,-0.548104224819031,0.00194806712180685
"566","PROM2","Progesterone","DEG",-0.483278595216333,-0.548104224819031,0.00194806712180685
"567","PTCH2","Thyroid","DEG",-1.07668020025538,-0.998660322871019,0.0165465205332872
"568","PTGES","Estrogen","DEG",-0.415166087844605,-0.705848071889705,0.00119324661289048
"569","PTGES","Retinoic","DEG",-0.415166087844605,-0.705848071889705,0.00119324661289048
"570","PTHLH","Estrogen","DEG",0.0736118858267713,1.11414706083453,0.0312195741289284
"571","PTHLH","Progesterone","DEG",0.0736118858267713,1.11414706083453,0.0312195741289284
"577","RABAC1","Estrogen","DEG",0.310941658278264,0.500480348660053,0.00925825084647579
"578","RABAC1","Thyroid","DEG",0.310941658278264,0.500480348660053,0.00925825084647579
"579","RABAC1","PPAR","DEG",0.310941658278264,0.500480348660053,0.00925825084647579
"580","RABAC1","Corticoid","DEG",0.310941658278264,0.500480348660053,0.00925825084647579
"581","RABAC1","Progesterone","DEG",0.310941658278264,0.500480348660053,0.00925825084647579
"582","RAD52","Thyroid","DEG",-0.507115016201463,-0.469424028605952,0.00127908238295485
"585","RBPMS","Estrogen","DEG",-0.170802792871547,-0.646108611308362,0.0114019217486277
"586","RBPMS","Thyroid","DEG",-0.170802792871547,-0.646108611308362,0.0114019217486277
"590","RELA","Androgen","PsychencodeTF",0.0428133461010799,0.13564191678651,0.04306753263541
"591","RELA","Progesterone","PsychencodeTF",0.0428133461010799,0.13564191678651,0.04306753263541
"592","RELA","Thyroid","PsychencodeTF",0.0428133461010799,0.13564191678651,0.04306753263541
"593","RELA","Corticoid","PsychencodeTF",0.0428133461010799,0.13564191678651,0.04306753263541
"594","RERG","Estrogen","DEG",0.588381613494822,-0.3326037177879,0.0477650239405871
"595","RERG","Thyroid","DEG",0.588381613494822,-0.3326037177879,0.0477650239405871
"596","RFX5","PPAR","PsychencodeTF",-0.149819885565329,-0.277358620409869,0.00806620323534747
"597","RFX5","Estrogen","PsychencodeTF",-0.149819885565329,-0.277358620409869,0.00806620323534747
"598","RFX5","Retinoic","PsychencodeTF",-0.149819885565329,-0.277358620409869,0.00806620323534747
"599","RGS10","Corticoid","DEG",0.162154383242674,-0.896529874124937,0.0372087758138121
"600","RGS10","PPAR","DEG",0.162154383242674,-0.896529874124937,0.0372087758138121
"601","RGS10","Estrogen","DEG",0.162154383242674,-0.896529874124937,0.0372087758138121
"602","RGS10","Retinoic","DEG",0.162154383242674,-0.896529874124937,0.0372087758138121
"603","RGS10","Androgen","DEG",0.162154383242674,-0.896529874124937,0.0372087758138121
"604","RGS10","Thyroid","DEG",0.162154383242674,-0.896529874124937,0.0372087758138121
"605","RHOF","PPAR","DEG",0.183625591734369,0.715971596045201,0.0185342185483846
"606","RIBC2","Androgen","DEG",-0.30659794902181,0.525694532265161,0.0113367525386081
"607","RIBC2","Estrogen","DEG",-0.30659794902181,0.525694532265161,0.0113367525386081
"608","RMI2","Retinoic","DEG",0.505698979844483,0.136172371822889,0.0377572934650956
"609","ROPN1L","Thyroid","DEG",-0.0843151757151438,0.850296654022096,0.0406559524664585
"611","RPLP1","Thyroid","DEG",0.214123615207517,0.588863062648015,0.0416094244828986
"612","RPLP1","Estrogen","DEG",0.214123615207517,0.588863062648015,0.0416094244828986
"613","RPS15A","Thyroid","DEG",-0.318815835247253,-0.228663204982052,0.00517814756164758
"617","RUNX1","Estrogen","DEG",0.389656553235118,-0.793374866099189,0.0262050751823174
"618","S1PR3","Thyroid","DEG",0.207693462868085,0.801589013743214,0.00796247350056941
"619","S1PR3","Estrogen","DEG",0.207693462868085,0.801589013743214,0.00796247350056941
"620","S1PR3","Corticoid","DEG",0.207693462868085,0.801589013743214,0.00796247350056941
"621","SALL4","Estrogen","DEG",-0.309178249333693,-0.914568963569872,0.0226152037311354
"622","SAT1","Estrogen","DEG",-0.689759857996422,-0.218655655903328,0.00273697767710921
"623","SAT1","Androgen","DEG",-0.689759857996422,-0.218655655903328,0.00273697767710921
"624","SAT1","Corticoid","DEG",-0.689759857996422,-0.218655655903328,0.00273697767710921
"625","SAT1","Progesterone","DEG",-0.689759857996422,-0.218655655903328,0.00273697767710921
"626","SAT1","Thyroid","DEG",-0.689759857996422,-0.218655655903328,0.00273697767710921
"627","SAT1","Retinoic","DEG",-0.689759857996422,-0.218655655903328,0.00273697767710921
"628","SCIN","Estrogen","DEG",-0.897438510116257,0.27397543697774,0.0396135053251309
"629","SCIN","Androgen","DEG",-0.897438510116257,0.27397543697774,0.0396135053251309
"630","SEMA3A","Estrogen","DEG",-0.0832614838935333,-0.625372575063252,0.0251243056183106
"631","SEMA3A","Thyroid","DEG",-0.0832614838935333,-0.625372575063252,0.0251243056183106
"632","SEMA3A","PPAR","DEG",-0.0832614838935333,-0.625372575063252,0.0251243056183106
"633","SEMA3E","Progesterone","DEG",0.142133965550698,-0.761620086207425,0.0115035439102171
"636","SERPINB9","Thyroid","DEG",0.0869893507823516,-0.885797797329849,0.00106699356104667
"637","SERPINB9","Estrogen","DEG",0.0869893507823516,-0.885797797329849,0.00106699356104667
"642","SGK2","Estrogen","DEG",-0.558265594476453,-0.599522173567086,0.0435907121106919
"643","SGK2","Thyroid","DEG",-0.558265594476453,-0.599522173567086,0.0435907121106919
"644","SH3TC2","Estrogen","DEG",0.841960385598456,0.596740992388425,0.0209715799281685
"645","SH3TC2","Retinoic","DEG",0.841960385598456,0.596740992388425,0.0209715799281685
"646","SIDT1","Estrogen","DEG",-0.514667368632571,-0.899649779788102,0.0338330796217085
"650","SLC16A6","Estrogen","DEG",-0.241301797419799,0.575115807372489,0.000840179899651478
"651","SLC16A6","Progesterone","DEG",-0.241301797419799,0.575115807372489,0.000840179899651478
"652","SLC16A6","Retinoic","DEG",-0.241301797419799,0.575115807372489,0.000840179899651478
"653","SLC16A6","PPAR","DEG",-0.241301797419799,0.575115807372489,0.000840179899651478
"654","SLC16A6","Corticoid","DEG",-0.241301797419799,0.575115807372489,0.000840179899651478
"655","SLC16A6","Thyroid","DEG",-0.241301797419799,0.575115807372489,0.000840179899651478
"656","SLC35F2","Estrogen","DEG",0.792904202481192,0.283140192749014,0.00150310843640361
"657","SLC6A1","Estrogen","DEG",-0.210675339002939,-0.578226378950014,0.002909871861664
"658","SLC8A1","Estrogen","DEG",-0.584869014541011,-0.0984835120269058,0.00583628399148514
"659","SLC9A4","Thyroid","DEG",-0.479547888351676,-0.644142094985993,0.0159060518454157
"660","SMIM5","Estrogen","DEG",-0.774446309998392,-0.600871116147106,0.0140726293550013
"665","SNAI1","PPAR","PsychencodeTF&DEG",0.0545433234358656,-0.541419583116797,0.0120667406550169
"666","SNAI1","Thyroid","PsychencodeTF&DEG",0.0545433234358656,-0.541419583116797,0.0120667406550169
"667","SNAI1","Progesterone","PsychencodeTF&DEG",0.0545433234358656,-0.541419583116797,0.0120667406550169
"668","SNAI2","Estrogen","PsychencodeTF&DEG",-0.135458250531502,-0.932039325864206,0.0237644463235054
"669","SNAI2","Thyroid","PsychencodeTF&DEG",-0.135458250531502,-0.932039325864206,0.0237644463235054
"672","SOD3","Thyroid","DEG",0.0666950376034523,0.946597917240904,0.0450345100235673
"673","SOX10","Progesterone","PsychencodeTF&DEG",-0.711143777154578,-1.40890034865538,0.00253024755554853
"678","SOX9","Corticoid","PsychencodeTF",0.326612182076027,0.380690548528021,0.0224030541508607
"679","SOX9","Thyroid","PsychencodeTF",0.326612182076027,0.380690548528021,0.0224030541508607
"680","SOX9","Retinoic","PsychencodeTF",0.326612182076027,0.380690548528021,0.0224030541508607
"681","SP5","Thyroid","PsychencodeTF&DEG",0.942261223074879,0.590563188917822,0.000534755878262269
"682","SPARCL1","Estrogen","DEG",0.285177702547413,-0.594964701334972,0.00144282402790166
"683","SPHKAP","Thyroid","DEG",-0.170851943788246,-1.50048676997207,0.00223279089791041
"688","SREBF1","Estrogen","PsychencodeTF",0.0700592232221859,0.243214932303609,0.0108409002069748
"689","SREBF1","Retinoic","PsychencodeTF",0.0700592232221859,0.243214932303609,0.0108409002069748
"690","SREBF1","Corticoid","PsychencodeTF",0.0700592232221859,0.243214932303609,0.0108409002069748
"691","SREBF1","Progesterone","PsychencodeTF",0.0700592232221859,0.243214932303609,0.0108409002069748
"692","SREBF1","PPAR","PsychencodeTF",0.0700592232221859,0.243214932303609,0.0108409002069748
"696","STAG3L1","Estrogen","DEG",-0.685405683776369,-0.686129036643806,0.0169462503500667
"697","STAT2","Estrogen","PsychencodeTF",-0.23953640075815,-0.231567077391035,0.0240047798203982
"698","STAT2","Thyroid","PsychencodeTF",-0.23953640075815,-0.231567077391035,0.0240047798203982
"703","TACC3","Thyroid","DEG",0.652504603576135,0.727787430359096,0.0299304460635601
"704","TACC3","Corticoid","DEG",0.652504603576135,0.727787430359096,0.0299304460635601
"705","TACC3","Estrogen","DEG",0.652504603576135,0.727787430359096,0.0299304460635601
"706","TACC3","Androgen","DEG",0.652504603576135,0.727787430359096,0.0299304460635601
"707","TENM3","Thyroid","DEG",0.569718274734729,0.436667973713896,0.00107252297327375
"708","TFDP1","Estrogen","PsychencodeTF",0.201508021636873,0.190510995788071,0.0337283180941395
"709","TFDP1","PPAR","PsychencodeTF",0.201508021636873,0.190510995788071,0.0337283180941395
"710","TFDP1","Corticoid","PsychencodeTF",0.201508021636873,0.190510995788071,0.0337283180941395
"711","TFDP1","Thyroid","PsychencodeTF",0.201508021636873,0.190510995788071,0.0337283180941395
"712","TFDP1","Retinoic","PsychencodeTF",0.201508021636873,0.190510995788071,0.0337283180941395
"713","TFPI","Progesterone","DEG",0.132745144675113,-0.570880792049009,0.0211046606803789
"714","TFPI","Estrogen","DEG",0.132745144675113,-0.570880792049009,0.0211046606803789
"715","TFPI","Retinoic","DEG",0.132745144675113,-0.570880792049009,0.0211046606803789
"716","TFPI","Thyroid","DEG",0.132745144675113,-0.570880792049009,0.0211046606803789
"717","TGFB2","Thyroid","DEG",0.666073998084611,0.538769869796921,0.0027001940758856
"718","TGFB2","Estrogen","DEG",0.666073998084611,0.538769869796921,0.0027001940758856
"719","TGFB2","Progesterone","DEG",0.666073998084611,0.538769869796921,0.0027001940758856
"720","TGM1","Thyroid","DEG",-0.766146397741939,-0.65144800757696,0.023560157084707
"721","TH","Corticoid","DEG",0.317341827487182,-0.566752171147801,0.00164487997582941
"722","TH","Estrogen","DEG",0.317341827487182,-0.566752171147801,0.00164487997582941
"723","THBS1","Androgen","DEG",-0.558582022182618,-0.127540714333524,0.0316627215425681
"724","THBS1","Progesterone","DEG",-0.558582022182618,-0.127540714333524,0.0316627215425681
"725","THBS1","Thyroid","DEG",-0.558582022182618,-0.127540714333524,0.0316627215425681
"727","TLE2","Estrogen","DEG",-0.323516447597374,-0.822431505724464,0.026085166052587
"728","TLE2","Retinoic","DEG",-0.323516447597374,-0.822431505724464,0.026085166052587
"729","TM4SF1","Estrogen","DEG",0.53726292941247,-0.278085601702988,0.019974026622754
"730","TM4SF1","Corticoid","DEG",0.53726292941247,-0.278085601702988,0.019974026622754
"731","TM4SF1","Progesterone","DEG",0.53726292941247,-0.278085601702988,0.019974026622754
"732","TMEFF2","Androgen","DEG",0.206760228888835,-0.602794875386714,0.000224932094635943
"736","TNFRSF25","Thyroid","DEG",-0.611497409909829,-0.652058341237613,0.0163571299935814
"737","TPGS1","Estrogen","DEG",1.31819098661005,1.24630695208178,0.0369402790372943
"740","TRAPPC5","Estrogen","DEG",0.581383265535418,0.593118708528309,0.0408613030437936
"741","TRIL","Estrogen","DEG",0.850296660742963,0.23815344476355,0.00187818503848571
"742","TSNAXIP1","Androgen","DEG",-0.584588457167623,-0.352233789756161,0.0227099091022657
"743","TTYH3","Corticoid","DEG",0.375147665772667,0.524040521297192,0.00769871500476951
"744","TTYH3","Thyroid","DEG",0.375147665772667,0.524040521297192,0.00769871500476951
"745","TWIST1","Thyroid","DEG",-0.0714762104482882,-1.39517291791241,0.0304693649306935
"746","TXN2","Thyroid","DEG",0.238239199363567,0.541762322050727,0.0308631230305469
"747","TYMS","Thyroid","DEG",0.443327360350589,0.517562406018574,0.0396135053251309
"748","TYMS","Corticoid","DEG",0.443327360350589,0.517562406018574,0.0396135053251309
"749","TYMS","Progesterone","DEG",0.443327360350589,0.517562406018574,0.0396135053251309
"750","TYMS","Estrogen","DEG",0.443327360350589,0.517562406018574,0.0396135053251309
"751","TYMS","PPAR","DEG",0.443327360350589,0.517562406018574,0.0396135053251309
"755","USP6","Thyroid","DEG",-0.518301643815809,-0.493535842293208,0.026085166052587
"756","VIPR2","Estrogen","DEG",-0.140742348888102,-0.777192125500756,0.00878281857264891
"757","WFDC2","Thyroid","DEG",0.413385078796987,0.955957834124166,0.0225882180107447
"758","WNT10B","Retinoic","DEG",-0.0680960625322322,-0.880285345087491,0.00640476628931998
"759","WSB1","Androgen","DEG",-0.562357615857009,-0.464497280436176,0.000365068056502048
"760","WSB1","Thyroid","DEG",-0.562357615857009,-0.464497280436176,0.000365068056502048
"761","XDH","Progesterone","DEG",-0.532514049019781,-0.51573478956978,0.0144682100723212
"762","XDH","Thyroid","DEG",-0.532514049019781,-0.51573478956978,0.0144682100723212
"763","ZBTB7A","Androgen","PsychencodeTF",0.239967001466287,0.340341531511731,0.0496103882321382
"764","ZFHX3","Thyroid","PsychencodeTF",0.11892834211551,-0.163301911055503,0.0312195741289284
"765","ZNF219","Thyroid","PsychencodeTF",0.252740077847568,0.250665936263086,0.0432884333364317
